          52   6.84884116E-02   4.65920568E-02  0.118916303    
          53   6.82934001E-02   4.63877916E-02  0.118622385    
          54   6.81332648E-02   4.61752526E-02  0.118337192    
          55   6.80077001E-02   4.59505171E-02  0.118078262    
          56   6.78965971E-02   4.57221307E-02  0.117819399    
          57   6.78226203E-02   4.54936363E-02  0.117530219    
          58   6.77640587E-02   4.52590436E-02  0.117298074    
          59   6.77410364E-02   4.50289510E-02  0.117084533    
          60   6.77736104E-02   4.47950549E-02  0.116861023    
          61   6.78587407E-02   4.45699170E-02  0.116619542    
          62   6.79331720E-02   4.43587042E-02  0.116418585    
          63   6.79955706E-02   4.41521667E-02  0.116232805    
          64   6.80279732E-02   4.39549312E-02  0.116077885    
          65   6.80067167E-02   4.37739454E-02  0.115963131    
          66   6.79816753E-02   4.36045490E-02  0.115851119    
          67   6.79840446E-02   4.34427299E-02  0.115733683    
          68   6.80234656E-02   4.32747416E-02  0.115662903    
          69   6.80301711E-02   4.31042276E-02  0.115674064    
          70   6.80181235E-02   4.29258868E-02  0.115753315    
          71   6.80167899E-02   4.27279361E-02  0.115903385    
          72   6.80088028E-02   4.24876586E-02  0.116082996    
          73   6.79631978E-02   4.22307998E-02  0.116249219    
          74   6.78853244E-02   4.20365185E-02  0.116202660    
          75   6.77394867E-02   4.21137549E-02  0.115670830    
          76   6.75330088E-02   4.24534753E-02  0.114355445    
          77   6.74247444E-02   4.29593213E-02  0.112453908    
          78   6.73617944E-02   4.35552709E-02  0.110634625    
          79   6.73903897E-02   4.41401638E-02  0.108834475    
          80   6.76369071E-02   4.45883870E-02  0.107018948    
          81   6.80948868E-02   4.48202938E-02  0.105779544    
          82   6.86343089E-02   4.47952673E-02  0.105911948    
          83   6.91598579E-02   4.45129350E-02  0.107386351    
          84   6.96332455E-02   4.41078506E-02  0.109526485    
          85   7.00639188E-02   4.35801335E-02  0.111864701    
          86   7.04710558E-02   4.29708548E-02  0.114155255    
          87   7.08476678E-02   4.23294865E-02  0.116263539    
          88   7.11774528E-02   4.17027920E-02  0.118135668    
          89   7.14543536E-02   4.11159173E-02  0.119732805    
          90   7.16848150E-02   4.05980088E-02  0.121062711    
          91   7.19494373E-02   4.01757881E-02  0.122205883    
          92   7.22490177E-02   3.99017669E-02  0.123242460    
          93   7.25226998E-02   3.97548042E-02  0.124271028    
          94   7.27573261E-02   3.97924706E-02  0.125371739    
          95   7.29237720E-02   3.99825349E-02  0.126691774    
          96   7.30096623E-02   4.02819701E-02  0.128290564    
          97   7.30208382E-02   4.06157486E-02  0.129753873    
          98   7.30194747E-02   4.09372672E-02  0.130752951    
          99   7.31290802E-02   4.12348211E-02  0.131076351    
         100   7.34428689E-02   4.15203348E-02  0.130943626    
         101   7.40047321E-02   4.18017693E-02  0.131237224    
         102   7.48147368E-02   4.21378948E-02  0.132026121    
         103   7.58751109E-02   4.25123088E-02  0.133255139    
         104   7.71683902E-02   4.29028906E-02  0.134641752    
         105   7.85715058E-02   4.33466583E-02  0.136356473    
         106   7.99658224E-02   4.38108109E-02  0.138023153    
         107   8.11592862E-02   4.42604646E-02  0.139505237    
         108   8.21468085E-02   4.46563214E-02  0.140919238    
         109   8.29874575E-02   4.49922793E-02  0.142271146    
         110   8.36271048E-02   4.52624187E-02  0.143595636    
         111   8.41581523E-02   4.54611145E-02  0.144854918    
         112   8.45733508E-02   4.55975868E-02  0.146004677    
         113   8.48483965E-02   4.56938259E-02  0.147157982    
         114   8.50289091E-02   4.57830317E-02  0.148442417    
         115   8.50655213E-02   4.59075943E-02  0.149827614    
         116   8.48894268E-02   4.61266786E-02  0.151321530    
         117   8.46595913E-02   4.62700650E-02  0.152676597    
         118   8.43443125E-02   4.63539138E-02  0.154091716    
         119   8.39250460E-02   4.64125425E-02  0.155674577    
         120   8.33971277E-02   4.65293303E-02  0.157251954    
         121   8.27595592E-02   4.66991253E-02  0.158604920    
         122   8.20446461E-02   4.68219966E-02  0.159564629    
         123   8.12659860E-02   4.68858853E-02  0.160251871    
         124   8.04686323E-02   4.68499921E-02  0.160579085    
         125   7.96579421E-02   4.67236675E-02  0.160605162    
         126   7.88414478E-02   4.65182588E-02  0.160410792    
         127   7.80851096E-02   4.62137163E-02  0.159973934    
         128   7.75141120E-02   4.58371229E-02  0.159361720    
         129   7.71333501E-02   4.54412661E-02  0.158857673    
         130   7.69019350E-02   4.52152230E-02  0.158368573    
         131   7.68738687E-02   4.52214330E-02  0.157929167    
         132   7.70578012E-02   4.54500020E-02  0.157546476    
         133   7.73890689E-02   4.57784086E-02  0.157171920    
         134   7.78315589E-02   4.61338386E-02  0.156996652    
         135   7.83733875E-02   4.64669578E-02  0.157180816    
         136   7.89726824E-02   4.67742346E-02  0.157468259    
         137   7.95872733E-02   4.70248312E-02  0.157671630    
         138   8.01885501E-02   4.72234413E-02  0.157692045    
         139   8.07040036E-02   4.73659225E-02  0.157335043    
         140   8.11718628E-02   4.74291518E-02  0.156746686    
         141   8.15761313E-02   4.74362709E-02  0.156048253    
         142   8.19123313E-02   4.74573039E-02  0.155247122    
         143   8.22290555E-02   4.74605560E-02  0.154204264    
         144   8.25209543E-02   4.74405736E-02  0.152877495    
         145   8.28223154E-02   4.73609418E-02  0.151496440    
         146   8.30344260E-02   4.72425222E-02  0.150319949    
         147   8.30670595E-02   4.71122004E-02  0.149613857    
         148   8.31421465E-02   4.70807217E-02  0.149461299    
         149   8.39767307E-02   4.75347973E-02  0.148537785    
         150   8.61353800E-02   4.96347323E-02  0.146969184    
         151   8.92673284E-02   5.30417822E-02  0.147368878    
         152   9.23996940E-02   5.66715561E-02  0.153009102    
         153   9.47602764E-02   5.97991012E-02  0.159466580    
         154   9.58436280E-02   6.17192946E-02  0.166018695    
         155   9.53644812E-02   6.19563870E-02  0.172062531    
         156   9.32068080E-02   6.10355176E-02  0.175879106    
         157   8.97200778E-02   5.89213632E-02  0.174626216    
         158   8.59886259E-02   5.57017252E-02  0.169124037    
         159   8.26041028E-02   5.20208031E-02  0.162637249    
         160   7.94944242E-02   4.84393984E-02  0.156960219    
         161   7.70875886E-02   4.59859520E-02  0.151541382    
         162   7.57318884E-02   4.45557572E-02  0.147023007    
         163   7.51339421E-02   4.35734764E-02  0.143985733    
         164   7.50659630E-02   4.28125523E-02  0.142141432    
         165   7.51497969E-02   4.20548655E-02  0.140002325    
         166   7.52572790E-02   4.12290134E-02  0.137333259    
         167   7.54093528E-02   4.03306410E-02  0.134246662    
         168   7.55921006E-02   3.93608809E-02  0.130924344    
         169   7.57553354E-02   3.83441448E-02  0.127534032    
         170   7.56760463E-02   3.73821519E-02  0.124161266    
         171   7.53640532E-02   3.64790857E-02  0.120860800    
         172   7.48252496E-02   3.56152728E-02  0.117695577    
         173   7.41291493E-02   3.47996391E-02  0.114707783    
         174   7.33086690E-02   3.40773389E-02  0.111973427    
         175   7.24515915E-02   3.34564224E-02  0.109439112    
         176   7.15797469E-02   3.29646766E-02  0.107162401    
         177   7.07064420E-02   3.26000378E-02  0.105070062    
         178   6.98744506E-02   3.23598199E-02  0.103192054    
         179   6.90846071E-02   3.22419442E-02  0.101534225    
         180   6.83563277E-02   3.22320536E-02  0.100111179    
         181   6.76966980E-02   3.23129930E-02   9.89500359E-02
         182   6.70991763E-02   3.24671641E-02   9.80238020E-02
         183   6.65700436E-02   3.26787755E-02   9.73097831E-02
         184   6.61074594E-02   3.29361185E-02   9.68166888E-02
         185   6.57097250E-02   3.31902467E-02   9.63724554E-02
         186   6.53473809E-02   3.34268697E-02   9.59812701E-02
         187   6.50162622E-02   3.36440280E-02   9.56015289E-02
         188   6.47190139E-02   3.38168070E-02   9.52114761E-02
         189   6.44704625E-02   3.39494161E-02   9.47642252E-02
         190   6.42436296E-02   3.40379216E-02   9.42469388E-02
         191   6.40313178E-02   3.40946428E-02   9.36564803E-02
         192   6.38383999E-02   3.41270342E-02   9.30612311E-02
         193   6.36617467E-02   3.41464244E-02   9.23876092E-02
         194   6.34933636E-02   3.41545530E-02   9.17036384E-02
         195   6.33150563E-02   3.41501758E-02   9.10240859E-02
         196   6.31301031E-02   3.41437496E-02   9.03549269E-02
         197   6.29529655E-02   3.41187008E-02   8.96651372E-02
         198   6.27585277E-02   3.40800695E-02   8.90175775E-02
         199   6.25708029E-02   3.39994952E-02   8.83483961E-02
         200   6.24142773E-02   3.39032151E-02   8.77629071E-02
         201   6.23141304E-02   3.37872170E-02   8.72676671E-02
         202   6.22771345E-02   3.36406678E-02   8.67978781E-02
         203   6.22851700E-02   3.34633999E-02   8.64833146E-02
         204   6.23199083E-02   3.32604647E-02   8.63610879E-02
         205   6.23877347E-02   3.30289826E-02   8.63129646E-02
         206   6.24853782E-02   3.27711217E-02   8.63247365E-02
         207   6.26127645E-02   3.24861817E-02   8.63452256E-02
         208   6.27648160E-02   3.21796723E-02   8.63691196E-02
         209   6.29288182E-02   3.18595767E-02   8.63750502E-02
         210   6.31134287E-02   3.15190032E-02   8.63161758E-02
         211   6.32765964E-02   3.11811063E-02   8.62507671E-02
         212   6.34286851E-02   3.08590364E-02   8.61251578E-02
         213   6.35914803E-02   3.05416211E-02   8.60155597E-02
         214   6.37549013E-02   3.02366801E-02   8.59175846E-02
         215   6.39325529E-02   2.99584065E-02   8.58528987E-02
         216   6.41199648E-02   2.97066253E-02   8.57959241E-02
         217   6.43263832E-02   2.94787437E-02   8.58061090E-02
         218   6.45502359E-02   2.92668995E-02   8.59441832E-02
         219   6.48036227E-02   2.90756971E-02   8.63759592E-02
         220   6.50902167E-02   2.89150719E-02   8.71806815E-02
         221   6.54019788E-02   2.87924707E-02   8.81118551E-02
         222   6.57388270E-02   2.86986157E-02   8.91129300E-02
         223   6.61171600E-02   2.85890773E-02   9.00549814E-02
         224   6.65005818E-02   2.84775458E-02   9.09135789E-02
         225   6.68800771E-02   2.83577852E-02   9.16959941E-02
         226   6.72494322E-02   2.82530282E-02   9.24071595E-02
         227   6.75941259E-02   2.81665344E-02   9.30209458E-02
         228   6.79128543E-02   2.81102527E-02   9.35301557E-02
         229   6.82107806E-02   2.81057842E-02   9.39878896E-02
         230   6.85111731E-02   2.81095877E-02   9.44327936E-02
         231   6.88253716E-02   2.81060357E-02   9.49005485E-02
         232   6.91611171E-02   2.80901380E-02   9.53409597E-02
         233   6.95053712E-02   2.80726459E-02   9.57153440E-02
         234   6.98508471E-02   2.80842390E-02   9.60878804E-02
         235   7.02097341E-02   2.81572863E-02   9.65454280E-02
         236   7.05511943E-02   2.83331070E-02   9.69875902E-02
         237   7.08410069E-02   2.86270399E-02   9.72975045E-02
         238   7.10629672E-02   2.90702861E-02   9.74460617E-02
         239   7.12156668E-02   2.96655297E-02   9.74440798E-02
         240   7.12858289E-02   3.03839408E-02   9.74394903E-02
         241   7.13352785E-02   3.11879050E-02   9.77201089E-02
         242   7.13894740E-02   3.20511311E-02   9.85436141E-02
         243   7.15130046E-02   3.29477675E-02   9.96392444E-02
         244   7.17583373E-02   3.37869525E-02  0.100865707    
         245   7.21152127E-02   3.44966203E-02  0.102081805    
         246   7.26501122E-02   3.50287482E-02  0.103237301    
         247   7.34120831E-02   3.53538729E-02  0.104481705    
         248   7.43185654E-02   3.54692042E-02  0.106268272    
         249   7.52186179E-02   3.53895910E-02  0.108728535    
         250   7.60346949E-02   3.51642631E-02  0.111017607    
         251   7.67470151E-02   3.48530412E-02  0.112679437    
         252   7.72924870E-02   3.45083736E-02  0.113426790    
         253   7.76198953E-02   3.41661833E-02  0.113117486    
         254   7.77408555E-02   3.38320918E-02  0.111697532    
         255   7.76595324E-02   3.34676206E-02  0.109210759    
         256   7.73766264E-02   3.30598578E-02  0.105980307    
         257   7.69164935E-02   3.26307677E-02  0.103853270    
         258   7.63040110E-02   3.22221406E-02  0.102885611    
         259   7.55320340E-02   3.18776406E-02  0.102738619    
         260   7.45653436E-02   3.15924734E-02  0.103038006    
         261   7.35140666E-02   3.14340554E-02  0.103887089    
         262   7.26142302E-02   3.15385088E-02  0.105590135    
         263   7.20451847E-02   3.17740031E-02  0.107705891    
         264   7.16422871E-02   3.19885910E-02  0.109808505    
         265   7.13169724E-02   3.21585685E-02  0.111494862    
         266   7.09454194E-02   3.23103257E-02  0.112910792    
         267   7.05343261E-02   3.25581096E-02  0.114283964    
         268   7.01199993E-02   3.29431072E-02  0.115282342    
         269   6.96809366E-02   3.33681665E-02  0.115698092    
         270   6.92650601E-02   3.36909741E-02  0.115682490    
         271   6.89637214E-02   3.38746831E-02  0.115477875    
         272   6.87900931E-02   3.39181125E-02  0.115077376    
         273   6.87551051E-02   3.38301398E-02  0.114408709    
         274   6.87713847E-02   3.36263180E-02  0.113516763    
         275   6.88107908E-02   3.33327614E-02  0.112518989    
         276   6.88646808E-02   3.29673775E-02  0.111467451    
         277   6.89177364E-02   3.25795785E-02  0.110394903    
         278   6.89456686E-02   3.21829468E-02  0.109312817    
         279   6.89265952E-02   3.17459852E-02  0.108102463    
         280   6.88450336E-02   3.12589407E-02  0.106540740    
         281   6.86963126E-02   3.07292528E-02  0.104622513    
         282   6.84343502E-02   3.01496498E-02  0.102365039    
         283   6.79658726E-02   2.95364056E-02   9.98533145E-02
         284   6.73208758E-02   2.89144106E-02   9.71320197E-02
         285   6.65185973E-02   2.83027105E-02   9.42787603E-02
         286   6.55995086E-02   2.77202670E-02   9.13543478E-02
         287   6.46174550E-02   2.71994546E-02   8.84142220E-02
         288   6.36165440E-02   2.67558228E-02   8.55748281E-02
         289   6.26150966E-02   2.64030434E-02   8.30436721E-02
         290   6.16534278E-02   2.61620674E-02   8.08432475E-02
         291   6.07521497E-02   2.60415412E-02   7.89539516E-02
         292   5.99451959E-02   2.60312613E-02   7.73459971E-02
         293   5.92271797E-02   2.61162091E-02   7.58824870E-02
         294   5.86095378E-02   2.62673739E-02   7.44406283E-02
         295   5.81082180E-02   2.65054051E-02   7.29348138E-02
         296   5.77339530E-02   2.67637577E-02   7.15206712E-02
         297   5.74937202E-02   2.69861780E-02   7.01920837E-02
         298   5.73772639E-02   2.71572843E-02   6.90114796E-02
         299   5.73838428E-02   2.72598043E-02   6.80431277E-02
         300   5.74900433E-02   2.72874385E-02   6.73847795E-02
         301   5.76876104E-02   2.72443090E-02   6.69476539E-02
         302   5.79591170E-02   2.71265265E-02   6.66407421E-02
         303   5.82705550E-02   2.69561838E-02   6.64302036E-02
         304   5.85985035E-02   2.67477501E-02   6.63095936E-02
         305   5.89388646E-02   2.64943205E-02   6.62237853E-02
         306   5.92793003E-02   2.62274668E-02   6.61577582E-02
         307   5.96134700E-02   2.59786472E-02   6.61120042E-02
         308   5.99279366E-02   2.57434398E-02   6.60681948E-02
         309   6.02353849E-02   2.55091656E-02   6.60073683E-02
         310   6.05518036E-02   2.52818167E-02   6.59880489E-02
         311   6.08912148E-02   2.50565019E-02   6.60030246E-02
         312   6.12290278E-02   2.48665828E-02   6.60819933E-02
         313   6.15360737E-02   2.47066189E-02   6.62304088E-02
         314   6.18078671E-02   2.45764423E-02   6.64349943E-02
         315   6.20485991E-02   2.44725719E-02   6.67061061E-02
         316   6.22656941E-02   2.43862998E-02   6.70462176E-02
         317   6.24663308E-02   2.43061092E-02   6.74483031E-02
         318   6.26612231E-02   2.42328979E-02   6.78979382E-02
         319   6.28501624E-02   2.41766982E-02   6.84107095E-02
         320   6.30331859E-02   2.41243057E-02   6.89619929E-02
         321   6.31902367E-02   2.40621101E-02   6.95156232E-02
         322   6.33161888E-02   2.39769872E-02   7.00319856E-02
         323   6.34135902E-02   2.38515977E-02   7.05490187E-02
         324   6.34861216E-02   2.36785673E-02   7.10943565E-02
         325   6.35377914E-02   2.34570261E-02   7.16406405E-02
         326   6.35835007E-02   2.31862608E-02   7.22113550E-02
         327   6.36191890E-02   2.28731483E-02   7.27679655E-02
         328   6.36528134E-02   2.25306414E-02   7.32793659E-02
         329   6.36937767E-02   2.21769903E-02   7.37373978E-02
         330   6.37445673E-02   2.18357947E-02   7.40818381E-02
         331   6.37949854E-02   2.15345025E-02   7.42578134E-02
         332   6.38550371E-02   2.13056356E-02   7.42681846E-02
         333   6.39229417E-02   2.11450867E-02   7.41023868E-02
         334   6.39947131E-02   2.10303627E-02   7.38001689E-02
         335   6.40506372E-02   2.09690593E-02   7.33766109E-02
         336   6.41031340E-02   2.09514871E-02   7.28914067E-02
         337   6.41449243E-02   2.09818762E-02   7.23893717E-02
         338   6.41829297E-02   2.10578740E-02   7.18934909E-02
         339   6.42271042E-02   2.11783331E-02   7.14344829E-02
         340   6.42883703E-02   2.13111155E-02   7.10428357E-02
         341   6.43855035E-02   2.14581396E-02   7.07324669E-02
         342   6.45079091E-02   2.16136966E-02   7.05401823E-02
         343   6.46397844E-02   2.17729621E-02   7.04888850E-02
         344   6.48030639E-02   2.19036341E-02   7.05694035E-02
         345   6.50106743E-02   2.20206976E-02   7.07691535E-02
         346   6.52702376E-02   2.21314151E-02   7.10884333E-02
         347   6.55842349E-02   2.22463757E-02   7.15679899E-02
         348   6.59535453E-02   2.23818757E-02   7.23259822E-02
         349   6.63815960E-02   2.25622337E-02   7.33925551E-02
         350   6.68545440E-02   2.28231791E-02   7.48638883E-02
         351   6.73544481E-02   2.31711771E-02   7.67207295E-02
         352   6.78733736E-02   2.36290731E-02   7.88151622E-02
         353   6.83823824E-02   2.41677873E-02   8.10533166E-02
         354   6.88504800E-02   2.47797612E-02   8.34018141E-02
         355   6.92562833E-02   2.54549142E-02   8.57815146E-02
         356   6.95773810E-02   2.61627901E-02   8.80815014E-02
         357   6.97938353E-02   2.68881507E-02   9.02550071E-02
         358   6.98764622E-02   2.75835842E-02   9.21935439E-02
         359   6.98060989E-02   2.82254275E-02   9.38423276E-02
         360   6.95809275E-02   2.87948549E-02   9.51201916E-02
         361   6.92068785E-02   2.92759836E-02   9.60006863E-02
         362   6.86993450E-02   2.96482798E-02   9.65075493E-02
         363   6.80815428E-02   2.98978239E-02   9.65670794E-02
         364   6.73956722E-02   3.00147589E-02   9.61412117E-02
         365   6.67102113E-02   2.99945455E-02   9.52614695E-02
         366   6.60466403E-02   2.98450924E-02   9.39828753E-02
         367   6.54295683E-02   2.95728762E-02   9.23629627E-02
         368   6.48838580E-02   2.91928053E-02   9.04582143E-02
         369   6.43935129E-02   2.87368409E-02   8.83079320E-02
         370   6.39752448E-02   2.82337517E-02   8.59716758E-02
         371   6.36590049E-02   2.77156252E-02   8.35359991E-02
         372   6.35303184E-02   2.72518173E-02   8.10526758E-02
         373   6.36156350E-02   2.68308520E-02   7.86446109E-02
         374   6.38551563E-02   2.64527667E-02   7.64622092E-02
         375   6.41207024E-02   2.61063948E-02   7.46124834E-02
         376   6.43623024E-02   2.57694498E-02   7.36210123E-02
         377   6.45551085E-02   2.54450403E-02   7.35018775E-02
         378   6.46734163E-02   2.51634680E-02   7.40578175E-02
         379   6.47149831E-02   2.50384770E-02   7.51505196E-02
         380   6.46729544E-02   2.50307079E-02   7.66105503E-02
         381   6.45462349E-02   2.50801723E-02   7.82362297E-02
         382   6.43204153E-02   2.51165703E-02   7.97952563E-02
         383   6.40407950E-02   2.51421612E-02   8.11354294E-02
         384   6.37327805E-02   2.51610596E-02   8.21014568E-02
         385   6.33997321E-02   2.51364242E-02   8.26823860E-02
         386   6.30141273E-02   2.50577349E-02   8.29054862E-02
         387   6.26076087E-02   2.49390565E-02   8.28359872E-02
         388   6.21948168E-02   2.47939266E-02   8.25457275E-02
         389   6.17733262E-02   2.46326644E-02   8.21009502E-02
         390   6.13469183E-02   2.44827177E-02   8.15468207E-02
         391   6.09326921E-02   2.43523140E-02   8.09564590E-02
         392   6.05530702E-02   2.42285449E-02   8.04057866E-02
         393   6.02312610E-02   2.40964107E-02   7.98619315E-02
         394   5.99623658E-02   2.39336379E-02   7.92932808E-02
         395   5.97610138E-02   2.37447005E-02   7.86877051E-02
         396   5.96082546E-02   2.35292688E-02   7.80335739E-02
         397   5.94925992E-02   2.32885554E-02   7.73250982E-02
         398   5.94124533E-02   2.30004210E-02   7.65623152E-02
         399   5.93430437E-02   2.26591174E-02   7.57184029E-02
         400   5.92726357E-02   2.22610701E-02   7.47687221E-02
         401   5.92047907E-02   2.17992906E-02   7.36882985E-02
         402   5.91288358E-02   2.12803334E-02   7.24864751E-02
         403   5.90642989E-02   2.07106583E-02   7.11732283E-02
         404   5.90175353E-02   2.01029815E-02   6.98138550E-02
         405   5.89843392E-02   1.94676500E-02   6.84226602E-02
         406   5.89662828E-02   1.88254938E-02   6.71255663E-02
         407   5.89782670E-02   1.82274003E-02   6.59787506E-02
         408   5.90321310E-02   1.77565292E-02   6.49710000E-02
         409   5.91367744E-02   1.73793491E-02   6.40434474E-02
         410   5.93075119E-02   1.70949884E-02   6.31981939E-02
         411   5.95430993E-02   1.68852080E-02   6.24122061E-02
         412   5.98200634E-02   1.67320706E-02   6.17213920E-02
         413   6.01140335E-02   1.66287962E-02   6.11187480E-02
         414   6.04099184E-02   1.65705755E-02   6.06399216E-02
         415   6.06907755E-02   1.65528636E-02   6.02460504E-02
         416   6.09406009E-02   1.65452268E-02   5.99198863E-02
         417   6.11568131E-02   1.65531300E-02   5.96587732E-02
         418   6.13315850E-02   1.65826250E-02   5.94279878E-02
         419   6.14543520E-02   1.66265573E-02   5.92253320E-02
         420   6.15259409E-02   1.66764874E-02   5.90543672E-02
         421   6.15466237E-02   1.67334490E-02   5.89315295E-02
         422   6.15262017E-02   1.67917237E-02   5.88979833E-02
         423   6.14848845E-02   1.68473180E-02   5.90077080E-02
         424   6.14341237E-02   1.68952979E-02   5.92475682E-02
         425   6.13789000E-02   1.69199072E-02   5.96024655E-02
         426   6.13250248E-02   1.69187859E-02   6.00552224E-02
         427   6.12894781E-02   1.68851633E-02   6.05728626E-02
         428   6.12735711E-02   1.68245714E-02   6.11368306E-02
         429   6.12822846E-02   1.67455543E-02   6.17205463E-02
         430   6.13143295E-02   1.66618861E-02   6.22970387E-02
         431   6.13781996E-02   1.65791828E-02   6.28521293E-02
         432   6.14824891E-02   1.65038835E-02   6.33561164E-02
         433   6.16185218E-02   1.64460652E-02   6.37960881E-02
         434   6.17656931E-02   1.64212789E-02   6.41683936E-02
         435   6.19167611E-02   1.64285302E-02   6.44733012E-02
         436   6.20610267E-02   1.64609477E-02   6.47238344E-02
         437   6.21994808E-02   1.65227912E-02   6.49242923E-02
         438   6.23327605E-02   1.66142061E-02   6.50903434E-02
         439   6.24634735E-02   1.67271085E-02   6.52346537E-02
         440   6.25746474E-02   1.68568101E-02   6.53377846E-02
         441   6.26615807E-02   1.69939157E-02   6.53990358E-02
         442   6.27182946E-02   1.71441697E-02   6.54297173E-02
         443   6.27415702E-02   1.73060372E-02   6.54063225E-02
         444   6.27292842E-02   1.74710322E-02   6.53506219E-02
         445   6.26797378E-02   1.76435225E-02   6.52688891E-02
         446   6.25936985E-02   1.78287588E-02   6.51706979E-02
         447   6.24709167E-02   1.80245992E-02   6.50706589E-02
         448   6.23175092E-02   1.82312429E-02   6.49973899E-02
         449   6.21373989E-02   1.84451435E-02   6.50199577E-02
         450   6.19407222E-02   1.86617672E-02   6.51168078E-02
         451   6.17381409E-02   1.88860614E-02   6.52643368E-02
         452   6.15359433E-02   1.91108398E-02   6.54701591E-02
         453   6.13387488E-02   1.93527192E-02   6.57298341E-02
         454   6.11521564E-02   1.96190067E-02   6.60442263E-02
         455   6.09841011E-02   1.98945478E-02   6.63891956E-02
         456   6.08417727E-02   2.01837514E-02   6.67313114E-02
         457   6.07271120E-02   2.04887409E-02   6.70339540E-02
         458   6.06393255E-02   2.08099484E-02   6.73115030E-02
         459   6.05811812E-02   2.11436544E-02   6.75562620E-02
         460   6.05682991E-02   2.14879178E-02   6.77834973E-02
         461   6.06066994E-02   2.18497422E-02   6.80404007E-02
         462   6.07009940E-02   2.22114380E-02   6.83604851E-02
         463   6.08514659E-02   2.25849561E-02   6.87506795E-02
         464   6.10486306E-02   2.29627304E-02   6.92324266E-02
         465   6.12882115E-02   2.33365353E-02   6.98085427E-02
         466   6.15625121E-02   2.37124674E-02   7.05180466E-02
         467   6.18627258E-02   2.40921862E-02   7.14215189E-02
         468   6.21875152E-02   2.44694576E-02   7.23790228E-02
         469   6.25095144E-02   2.48404779E-02   7.33382776E-02
         470   6.28121719E-02   2.52031013E-02   7.42854550E-02
         471   6.30791262E-02   2.55515240E-02   7.52029344E-02
         472   6.33029342E-02   2.58693416E-02   7.60954395E-02
         473   6.34807423E-02   2.61545554E-02   7.69576952E-02
         474   6.36124089E-02   2.64022723E-02   7.77819604E-02
         475   6.36930466E-02   2.66084615E-02   7.85419717E-02
         476   6.37264177E-02   2.67664921E-02   7.91954175E-02
         477   6.37124181E-02   2.68791784E-02   7.97168016E-02
         478   6.36592284E-02   2.69422922E-02   8.00697953E-02
         479   6.35713860E-02   2.69511286E-02   8.02390501E-02
         480   6.34556189E-02   2.69024093E-02   8.02035555E-02
         481   6.33147210E-02   2.67912578E-02   7.99415559E-02
         482   6.31538406E-02   2.66228449E-02   7.94415325E-02
